"K","phi","m","seed","H","r","it","sampstrat","nsamp","mismatch_mean","mismatch_max","mod1_p","mod2_p","mod1_coeff","mod2_coeff","mod1_sig","mod2_sig","mod_sig"
2,0.5,1,1,0.5,0.6,0,"rand",36,0.15282356988723,0.334357989074874,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"grid",36,0.13623875676234,0.366100740168147,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"trans",36,0.124106736845976,0.310843130759456,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"envgeo",36,0.179527528655522,0.614931752453829,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"rand",81,0.144869713746692,0.507609528623032,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"grid",81,0.158552632042256,0.404815084722798,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"trans",81,0.134688115622073,0.389207746988478,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"envgeo",81,0.144687576185463,0.476654980813008,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"rand",144,0.143495383485254,0.507609528623032,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"grid",144,0.149422591402916,0.431718513374419,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"trans",144,0.146260816806869,0.547396738748716,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"envgeo",144,0.156899561485571,0.518342699549847,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"rand",225,0.144896896824944,0.507609528623032,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"grid",225,0.146033656899779,0.498846621207226,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"trans",225,0.13889185870382,0.612425482687072,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,1,0.5,0.6,0,"envgeo",225,0.158958055152706,0.614931752453829,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"full",3569,0.135376095125885,0.500338666370627,0,0,0.859256995924366,0.745210259963714,TRUE,TRUE,1
1,1,1,1,0.5,0.6,0,"rand",36,0.162071394760028,0.483918030987053,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"grid",36,0.122440592946706,0.257434773971308,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"trans",36,0.139433491687685,0.278632479015459,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"envgeo",36,0.133142028593482,0.290339865302911,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"rand",81,0.152194675569906,0.483918030987053,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"grid",81,0.140464158450121,0.410258999796979,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"trans",81,0.138431185285653,0.500338666370627,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"envgeo",81,0.154845146125724,0.468129992365555,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"rand",144,0.132402154393818,0.483918030987053,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"grid",144,0.133680254204931,0.468129992365555,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"trans",144,0.130721079273811,0.376321040065683,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"envgeo",144,0.148099078043022,0.341074631351484,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"rand",225,0.133080864485431,0.483918030987053,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"grid",225,0.141429373965877,0.39248017540173,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"trans",225,0.123728835983119,0.376321040065683,NA,NA,NA,NA,NA,NA,NA
1,1,1,1,0.5,0.6,0,"envgeo",225,0.139495033472139,0.471594964386454,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"full",6145,0.133495969143875,0.576322268198609,0,0,0.857730634537453,0.80936782340915,TRUE,TRUE,1
2,1,1,1,0.5,0.6,0,"rand",36,0.145564078206977,0.396848054604882,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"grid",36,0.142457401169414,0.370794887609574,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"trans",36,0.105442777513904,0.263434701946828,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"envgeo",36,0.139888521553672,0.549347887283756,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"rand",81,0.135491958993485,0.451992496622631,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"grid",81,0.133831882149783,0.435596028295423,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"trans",81,0.130835623615547,0.445831442536263,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"envgeo",81,0.132016133198473,0.366946125765277,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"rand",144,0.133721442221587,0.451992496622631,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"grid",144,0.133637839991452,0.456165321193602,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"trans",144,0.140293395921409,0.401784013969646,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"envgeo",144,0.122328243925996,0.366946125765277,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"rand",225,0.138028383106787,0.498268015251224,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"grid",225,0.128946159013197,0.390498166268209,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"trans",225,0.133508214611812,0.401784013969646,NA,NA,NA,NA,NA,NA,NA
2,1,1,1,0.5,0.6,0,"envgeo",225,0.138182486347478,0.547918305222672,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"full",3468,0.14788788409197,0.62813822060312,0,0,0.9912614158329,0.890112361829306,TRUE,TRUE,1
1,0.5,0.25,2,0.5,0.6,0,"rand",36,0.142983380569596,0.294833305050595,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"grid",36,0.155688540321622,0.553156494615268,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"trans",36,0.125704927338036,0.247705697180041,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"envgeo",36,0.157399781646097,0.299332140631588,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"rand",81,0.145198713875373,0.385228054766673,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"grid",81,0.142210445727596,0.336022733654334,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"trans",81,0.140768193880689,0.360450418713345,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"envgeo",81,0.15608552837857,0.62813822060312,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"rand",144,0.147271335802221,0.385228054766673,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"grid",144,0.138905194544717,0.62813822060312,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"trans",144,0.13564239992934,0.372082022935132,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"envgeo",144,0.149457052913934,0.40402799049032,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"rand",225,0.143298199558154,0.553156494615268,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"grid",225,0.155760035421589,0.40402799049032,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"trans",225,0.133816700408659,0.404045169780816,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,2,0.5,0.6,0,"envgeo",225,0.141616699989485,0.348838034094894,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"full",6228,0.156778841747631,0.621328164761755,0,0,0.963889896437017,0.920664340390297,TRUE,TRUE,1
2,0.5,0.25,2,0.5,0.6,0,"rand",36,0.177108269738827,0.53064095691497,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"grid",36,0.162696829729528,0.412021861882338,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"trans",36,0.162327790633705,0.360820339639883,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"envgeo",36,0.146798028010728,0.407846792192034,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"rand",81,0.16969776303398,0.53064095691497,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"grid",81,0.158565495053795,0.486289664710682,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"trans",81,0.165820407512434,0.392093209269455,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"envgeo",81,0.153265933420118,0.383357144246382,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"rand",144,0.170525433941605,0.53064095691497,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"grid",144,0.147611968734946,0.375298994473146,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"trans",144,0.170190457959378,0.426242292065995,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"envgeo",144,0.170372222741305,0.576569443264375,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"rand",225,0.170954935438311,0.53064095691497,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"grid",225,0.157700158618982,0.513003077112937,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"trans",225,0.172812200223913,0.57949833288132,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,2,0.5,0.6,0,"envgeo",225,0.156658118593689,0.486498961910677,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"full",3218,0.131694451971307,0.537666322914071,0,0,0.948319167396819,0.960337638384069,TRUE,TRUE,1
1,1,0.25,2,0.5,0.6,0,"rand",36,0.128212179857892,0.287147410236615,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"grid",36,0.135548206670818,0.282729287607222,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"trans",36,0.121289925216026,0.238646597151074,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"envgeo",36,0.139677809254802,0.358870765679658,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"rand",81,0.125036278477661,0.30490558524574,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"grid",81,0.122094854777461,0.287931384243002,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"trans",81,0.137542019748537,0.297089253273437,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"envgeo",81,0.131813552730939,0.32783020433391,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"rand",144,0.12655312928123,0.390094260642941,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"grid",144,0.130102717405439,0.392791912984613,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"trans",144,0.13360559018886,0.329118599597053,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"envgeo",144,0.145665279905689,0.537666322914071,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"rand",225,0.128298898994049,0.405750707393499,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"grid",225,0.130074453799493,0.334505537367486,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"trans",225,0.13715283189364,0.381274653103965,NA,NA,NA,NA,NA,NA,NA
1,1,0.25,2,0.5,0.6,0,"envgeo",225,0.141062409154825,0.518182194576976,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"full",5869,0.12672775107329,0.549884664004368,0,0,0.969436819689662,0.96679112209589,TRUE,TRUE,1
2,1,0.25,2,0.5,0.6,0,"rand",36,0.10740794982446,0.298901763068664,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"grid",36,0.10991737355798,0.30764201939579,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"trans",36,0.141321781173566,0.326087583628194,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"envgeo",36,0.146714341472072,0.288403738959548,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"rand",81,0.114031777747238,0.298901763068664,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"grid",81,0.129170626166426,0.37239381131725,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"trans",81,0.128675114458249,0.358335271655077,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"envgeo",81,0.122810377413723,0.400338339820597,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"rand",144,0.113408330104703,0.345246100979256,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"grid",144,0.125364957333971,0.322190825475887,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"trans",144,0.125723916148464,0.391712406455442,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"envgeo",144,0.128191166868827,0.37239381131725,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"rand",225,0.117486848791176,0.345246100979256,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"grid",225,0.125772616667078,0.34069726535972,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"trans",225,0.124827572908243,0.391712406455442,NA,NA,NA,NA,NA,NA,NA
2,1,0.25,2,0.5,0.6,0,"envgeo",225,0.12664033096811,0.357881209690851,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"full",3561,0.190295437151772,0.89724903173279,0,0,0.891194872357376,0.751597571998259,TRUE,TRUE,1
1,0.5,1,2,0.5,0.6,0,"rand",36,0.175397406008043,0.463052996514716,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"grid",36,0.200064049622085,0.439300625537256,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"trans",36,0.199419524202921,0.631374389578697,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"envgeo",36,0.187293617419956,0.589581884025141,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"rand",81,0.187574524254686,0.463052996514716,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"grid",81,0.187445020858099,0.411324105020373,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"trans",81,0.198062627096647,0.631374389578697,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"envgeo",81,0.210918320288327,0.559228536822922,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"rand",144,0.184723550081785,0.59070401284431,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"grid",144,0.199134796018451,0.771193277065967,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"trans",144,0.193756856407162,0.631374389578697,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"envgeo",144,0.19153415184612,0.549305297298765,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"rand",225,0.183345468132694,0.59070401284431,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"grid",225,0.192122574287527,0.657188009331956,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"trans",225,0.20556941420915,0.666844414358211,NA,NA,NA,NA,NA,NA,NA
1,0.5,1,2,0.5,0.6,0,"envgeo",225,0.201328665818073,0.666844414358211,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"full",6316,0.182114099966348,0.715761427177507,0,0,0.847074325332324,0.767300848088149,TRUE,TRUE,1
2,0.5,1,2,0.5,0.6,0,"rand",36,0.198268166386111,0.521320546884955,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"grid",36,0.159579435763317,0.428688175195375,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"trans",36,0.160159829312181,0.347997909819161,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"envgeo",36,0.210440417432306,0.416526738832477,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"rand",81,0.190069141778159,0.521320546884955,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"grid",81,0.188449582843211,0.454038690573538,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"trans",81,0.155178833166232,0.373904264223689,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"envgeo",81,0.196527914181785,0.454973052770617,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"rand",144,0.189172279086705,0.521320546884955,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"grid",144,0.183632935087091,0.534188020647516,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"trans",144,0.155996759272078,0.466717359492162,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"envgeo",144,0.198177266105329,0.519054474018636,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"rand",225,0.176585434808388,0.521320546884955,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"grid",225,0.194915780180338,0.641082208928549,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"trans",225,0.171299092788808,0.715761427177507,NA,NA,NA,NA,NA,NA,NA
2,0.5,1,2,0.5,0.6,0,"envgeo",225,0.187971750122373,0.641082208928549,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"full",3469,0.148634368069462,0.573757707934005,0,0,0.889288990767602,0.813541150170241,TRUE,TRUE,1
1,1,1,2,0.5,0.6,0,"rand",36,0.160896767365232,0.44873346533109,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"grid",36,0.133825990993021,0.309228536822922,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"trans",36,0.157669742378055,0.404742112880184,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"envgeo",36,0.175743488063439,0.403671281911356,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"rand",81,0.155055809926475,0.44873346533109,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"grid",81,0.150081890662552,0.329565102926583,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"trans",81,0.145647358389948,0.404742112880184,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"envgeo",81,0.15134485904127,0.418450654777971,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"rand",144,0.160743630904988,0.506223516532622,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"grid",144,0.154414750207675,0.426264930709523,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"trans",144,0.137198894840467,0.404742112880184,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"envgeo",144,0.143961268288606,0.338248304354,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"rand",225,0.160579642798287,0.506223516532622,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"grid",225,0.14549550744338,0.471551635409123,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"trans",225,0.138100992095879,0.42786458024864,NA,NA,NA,NA,NA,NA,NA
1,1,1,2,0.5,0.6,0,"envgeo",225,0.154372042162369,0.447496769039272,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"full",6183,0.147183528030265,0.815423338682142,0,0,0.896161209248941,0.850942842639789,TRUE,TRUE,1
2,1,1,2,0.5,0.6,0,"rand",36,0.17184228324634,0.389784338472882,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"grid",36,0.171648395547134,0.474239478439668,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"trans",36,0.158186349343493,0.508188048807689,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"envgeo",36,0.129842352780188,0.268875612906134,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"rand",81,0.160761704015352,0.451170718868277,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"grid",81,0.156134329233055,0.55517127020123,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"trans",81,0.140495536716947,0.357277473193413,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"envgeo",81,0.150272793181039,0.379440852050173,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"rand",144,0.15418510063638,0.451170718868277,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"grid",144,0.14295499129681,0.815423338682142,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"trans",144,0.14464267787737,0.508188048807689,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"envgeo",144,0.145350274750568,0.540102163497835,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"rand",225,0.147086283042953,0.451170718868277,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"grid",225,0.148173658565997,0.399273811569912,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"trans",225,0.137713096289508,0.454066919007363,NA,NA,NA,NA,NA,NA,NA
2,1,1,2,0.5,0.6,0,"envgeo",225,0.145872555693946,0.458701785535093,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"full",3456,0.157961472384477,0.710325584225407,0,0,0.968163559577761,0.926165128312611,TRUE,TRUE,1
1,0.5,0.25,3,0.5,0.6,0,"rand",36,0.168676364813318,0.375224225824137,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"grid",36,0.157121045663779,0.426858281460421,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"trans",36,0.172826746516038,0.416465417400778,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"envgeo",36,0.148553318442742,0.406977512089722,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"rand",81,0.150947222526499,0.375224225824137,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"grid",81,0.163392940207832,0.552219244383275,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"trans",81,0.166786249841771,0.416465417400778,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"envgeo",81,0.16424016934524,0.394342421629317,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"rand",144,0.142813493308755,0.39629315612577,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"grid",144,0.158507710590996,0.501861143737253,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"trans",144,0.179577368489221,0.710325584225407,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"envgeo",144,0.161113618446966,0.448488203470838,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"rand",225,0.143495291395176,0.401814068235335,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"grid",225,0.165878718834346,0.574879156541913,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"trans",225,0.157388085645985,0.710325584225407,NA,NA,NA,NA,NA,NA,NA
1,0.5,0.25,3,0.5,0.6,0,"envgeo",225,0.15319480625602,0.491638133382749,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"full",6294,0.150314456734552,0.608292374715465,0,0,0.945643034979133,0.915400380446818,TRUE,TRUE,1
2,0.5,0.25,3,0.5,0.6,0,"rand",36,0.156335467008861,0.328164515556237,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"grid",36,0.125624006503889,0.251735249806673,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"trans",36,0.179904347625824,0.371263579476662,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"envgeo",36,0.140034615630193,0.34325482299665,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"rand",81,0.164031188225057,0.359938202246073,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"grid",81,0.154833127244933,0.417704638809691,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"trans",81,0.169739800427857,0.455644725016105,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"envgeo",81,0.146021461349934,0.574772455572467,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"rand",144,0.156098762816396,0.36117562674375,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"grid",144,0.160435421257167,0.488111513106332,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"trans",144,0.152796392340184,0.406990237890555,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"envgeo",144,0.156439732101911,0.467679386158287,NA,NA,NA,NA,NA,NA,NA
2,0.5,0.25,3,0.5,0.6,0,"rand",225,0.159025537005651,0.412524281597972,NA,NA,NA,NA,NA,NA,NA
